# Time(a.u.)  Energy(a.u.)  mu_x(a.u.)  mu_y(a.u.)  mu_z(a.u.)
3.7200000000E+01 -9.1675125149E+01 1.2309366312E-05 1.2309366172E-05 9.6488896226E-01
3.7240000000E+01 -9.1675125149E+01 1.1583772573E-05 1.1583772433E-05 9.6488538794E-01
3.7280000000E+01 -9.1675125149E+01 1.0760855882E-05 1.0760855742E-05 9.6488210656E-01
3.7320000000E+01 -9.1675125149E+01 9.8593878352E-06 9.8593876944E-06 9.6487911807E-01
3.7360000000E+01 -9.1675125149E+01 8.9154983517E-06 8.9154982105E-06 9.6487639072E-01
3.7400000000E+01 -9.1675125149E+01 7.9670874421E-06 7.9670873005E-06 9.6487386744E-01
3.7440000000E+01 -9.1675125149E+01 7.0396972258E-06 7.0396970836E-06 9.6487147948E-01
3.7480000000E+01 -9.1675125149E+01 6.1390105612E-06 6.1390104183E-06 9.6486916415E-01
3.7520000000E+01 -9.1675125149E+01 5.2523909606E-06 5.2523908169E-06 9.6486688193E-01
3.7560000000E+01 -9.1675125149E+01 4.3583179532E-06 4.3583178087E-06 9.6486462808E-01
3.7600000000E+01 -9.1675125149E+01 3.4395259830E-06 3.4395258379E-06 9.6486243491E-01
3.7640000000E+01 -9.1675125149E+01 2.4942449627E-06 2.4942448170E-06 9.6486036385E-01
3.7680000000E+01 -9.1675125149E+01 1.5406827863E-06 1.5406826402E-06 9.6485848910E-01
3.7720000000E+01 -9.1675125149E+01 6.1250949241E-07 6.1250934605E-07 9.6485687762E-01
3.7760000000E+01 -9.1675125149E+01 -2.5336723790E-07 -2.5336738446E-07 9.6485557131E-01
3.7800000000E+01 -9.1675125149E+01 -1.0323146424E-06 -1.0323147891E-06 9.6485457658E-01
3.7840000000E+01 -9.1675125149E+01 -1.7248022747E-06 -1.7248024218E-06 9.6485386428E-01
3.7880000000E+01 -9.1675125149E+01 -2.3612160816E-06 -2.3612162291E-06 9.6485337968E-01
3.7920000000E+01 -9.1675125149E+01 -2.9960017565E-06 -2.9960019045E-06 9.6485305894E-01
3.7960000000E+01 -9.1675125149E+01 -3.6922634983E-06 -3.6922636468E-06 9.6485284680E-01
3.8000000000E+01 -9.1675125149E+01 -4.5015032590E-06 -4.5015034081E-06 9.6485270997E-01
3.8040000000E+01 -9.1675125149E+01 -5.4452300805E-06 -5.4452302299E-06 9.6485264252E-01
3.8080000000E+01 -9.1675125149E+01 -6.5049178741E-06 -6.5049180238E-06 9.6485266264E-01
3.8120000000E+01 -9.1675125149E+01 -7.6242566506E-06 -7.6242568004E-06 9.6485280288E-01
3.8160000000E+01 -9.1675125149E+01 -8.7236443414E-06 -8.7236444913E-06 9.6485309815E-01
3.8200000000E+01 -9.1675125149E+01 -9.7227512112E-06 -9.7227513612E-06 9.6485357587E-01
3.8240000000E+01 -9.1675125149E+01 -1.0564169950E-05 -1.0564170100E-05 9.6485425139E-01
3.8280000000E+01 -9.1675125149E+01 -1.1230630324E-05 -1.1230630475E-05 9.6485512908E-01
3.8320000000E+01 -9.1675125149E+01 -1.1750223822E-05 -1.1750223973E-05 9.6485620722E-01
3.8360000000E+01 -9.1675125149E+01 -1.2187913450E-05 -1.2187913601E-05 9.6485748333E-01
3.8400000000E+01 -9.1675125149E+01 -1.2626019986E-05 -1.2626020137E-05 9.6485895665E-01
3.8440000000E+01 -9.1675125149E+01 -1.3139899094E-05 -1.3139899245E-05 9.6486062625E-01
3.8480000000E+01 -9.1675125149E+01 -1.3776478834E-05 -1.3776478986E-05 9.6486248577E-01
3.8520000000E+01 -9.1675125149E+01 -1.4542245524E-05 -1.4542245675E-05 9.6486451781E-01
3.8560000000E+01 -9.1675125149E+01 -1.5404042221E-05 -1.5404042372E-05 9.6486669155E-01
3.8600000000E+01 -9.1675125149E+01 -1.6301794744E-05 -1.6301794895E-05 9.6486896668E-01
3.8640000000E+01 -9.1675125149E+01 -1.7168453472E-05 -1.7168453623E-05 9.6487130352E-01
3.8680000000E+01 -9.1675125149E+01 -1.7950314429E-05 -1.7950314580E-05 9.6487367681E-01
3.8720000000E+01 -9.1675125149E+01 -1.8621132156E-05 -1.8621132307E-05 9.6487608795E-01
3.8760000000E+01 -9.1675125149E+01 -1.9185901640E-05 -1.9185901791E-05 9.6487857050E-01
3.8800000000E+01 -9.1675125149E+01 -1.9673947814E-05 -1.9673947965E-05 9.6488118510E-01
3.8840000000E+01 -9.1675125149E+01 -2.0124671456E-05 -2.0124671607E-05 9.6488400394E-01
3.8880000000E+01 -9.1675125149E+01 -2.0571662978E-05 -2.0571663129E-05 9.6488708885E-01
3.8920000000E+01 -9.1675125149E+01 -2.1031119522E-05 -2.1031119673E-05 9.6489046976E-01
3.8960000000E+01 -9.1675125149E+01 -2.1498571501E-05 -2.1498571652E-05 9.6489413135E-01
3.9000000000E+01 -9.1675125149E+01 -2.1954597893E-05 -2.1954598043E-05 9.6489801317E-01
3.9040000000E+01 -9.1675125149E+01 -2.2376730436E-05 -2.2376730586E-05 9.6490202450E-01
3.9080000000E+01 -9.1675125149E+01 -2.2752398611E-05 -2.2752398760E-05 9.6490606983E-01
3.9120000000E+01 -9.1675125149E+01 -2.3087407854E-05 -2.3087408002E-05 9.6491007717E-01
3.9160000000E+01 -9.1675125148E+01 -2.3406198278E-05 -2.3406198427E-05 9.6491401988E-01
3.9200000000E+01 -9.1675125148E+01 -2.3743348691E-05 -2.3743348839E-05 9.6491792461E-01
3.9240000000E+01 -9.1675125148E+01 -2.4129278317E-05 -2.4129278465E-05 9.6492186247E-01
3.9280000000E+01 -9.1675125148E+01 -2.4575553675E-05 -2.4575553822E-05 9.6492592609E-01
3.9320000000E+01 -9.1675125148E+01 -2.5065690082E-05 -2.5065690230E-05 9.6493020021E-01
3.9360000000E+01 -9.1675125148E+01 -2.5555613584E-05 -2.5555613731E-05 9.6493473544E-01
3.9400000000E+01 -9.1675125148E+01 -2.5984587914E-05 -2.5984588060E-05 9.6493953367E-01
3.9440000000E+01 -9.1675125148E+01 -2.6293588876E-05 -2.6293589021E-05 9.6494454947E-01
3.9480000000E+01 -9.1675125148E+01 -2.6445196555E-05 -2.6445196700E-05 9.6494970634E-01
3.9520000000E+01 -9.1675125148E+01 -2.6438152968E-05 -2.6438153112E-05 9.6495492139E-01
3.9560000000E+01 -9.1675125148E+01 -2.6311195359E-05 -2.6311195502E-05 9.6496012980E-01
3.9600000000E+01 -9.1675125148E+01 -2.6134184736E-05 -2.6134184879E-05 9.6496530057E-01
3.9640000000E+01 -9.1675125148E+01 -2.5988771974E-05 -2.5988772117E-05 9.6497043925E-01
3.9680000000E+01 -9.1675125148E+01 -2.5944438754E-05 -2.5944438896E-05 9.6497557774E-01
3.9720000000E+01 -9.1675125148E+01 -2.6037468050E-05 -2.6037468192E-05 9.6498075661E-01
3.9760000000E+01 -9.1675125148E+01 -2.6259617552E-05 -2.6259617692E-05 9.6498600716E-01
3.9800000000E+01 -9.1675125148E+01 -2.6560218566E-05 -2.6560218706E-05 9.6499134042E-01
3.9840000000E+01 -9.1675125148E+01 -2.6861109881E-05 -2.6861110019E-05 9.6499674653E-01
3.9880000000E+01 -9.1675125148E+01 -2.7079683673E-05 -2.7079683811E-05 9.6500220354E-01
3.9920000000E+01 -9.1675125148E+01 -2.7152753165E-05 -2.7152753302E-05 9.6500769080E-01
3.9960000000E+01 -9.1675125148E+01 -2.7053800407E-05 -2.7053800544E-05 9.6501319998E-01
4.0000000000E+01 -9.1675125148E+01 -2.6798455346E-05 -2.6798455482E-05 9.6501873828E-01
4.0040000000E+01 -9.1675125148E+01 -2.6436993549E-05 -2.6436993684E-05 9.6502432190E-01
4.0080000000E+01 -9.1675125148E+01 -2.6036871677E-05 -2.6036871812E-05 9.6502996229E-01
4.0120000000E+01 -9.1675125148E+01 -2.5661418742E-05 -2.5661418876E-05 9.6503565144E-01
4.0160000000E+01 -9.1675125148E+01 -2.5351751217E-05 -2.5351751350E-05 9.6504135340E-01
4.0200000000E+01 -9.1675125148E+01 -2.5117520691E-05 -2.5117520823E-05 9.6504700704E-01
4.0240000000E+01 -9.1675125148E+01 -2.4938807500E-05 -2.4938807630E-05 9.6505254096E-01
4.0280000000E+01 -9.1675125148E+01 -2.4777537305E-05 -2.4777537435E-05 9.6505789585E-01
4.0320000000E+01 -9.1675125148E+01 -2.4593608403E-05 -2.4593608531E-05 9.6506304625E-01
4.0360000000E+01 -9.1675125148E+01 -2.4359568793E-05 -2.4359568920E-05 9.6506801295E-01
4.0400000000E+01 -9.1675125148E+01 -2.4068591719E-05 -2.4068591846E-05 9.6507285980E-01
4.0440000000E+01 -9.1675125148E+01 -2.3733272837E-05 -2.3733272963E-05 9.6507767459E-01
4.0480000000E+01 -9.1675125148E+01 -2.3376358009E-05 -2.3376358134E-05 9.6508253924E-01
4.0520000000E+01 -9.1675125148E+01 -2.3017580002E-05 -2.3017580126E-05 9.6508749922E-01
4.0560000000E+01 -9.1675125148E+01 -2.2662212215E-05 -2.2662212338E-05 9.6509254310E-01
4.0600000000E+01 -9.1675125148E+01 -2.2296223446E-05 -2.2296223568E-05 9.6509759995E-01
4.0640000000E+01 -9.1675125148E+01 -2.1890316568E-05 -2.1890316689E-05 9.6510255651E-01
4.0680000000E+01 -9.1675125148E+01 -2.1411622878E-05 -2.1411622998E-05 9.6510728900E-01
4.0720000000E+01 -9.1675125148E+01 -2.0838709664E-05 -2.0838709782E-05 9.6511169926E-01
4.0760000000E+01 -9.1675125148E+01 -2.0174015010E-05 -2.0174015127E-05 9.6511574311E-01
4.0800000000E+01 -9.1675125148E+01 -1.9448463836E-05 -1.9448463953E-05 9.6511944141E-01
4.0840000000E+01 -9.1675125149E+01 -1.8715666122E-05 -1.8715666238E-05 9.6512287020E-01
4.0880000000E+01 -9.1675125149E+01 -1.8036839478E-05 -1.8036839593E-05 9.6512613356E-01
4.0920000000E+01 -9.1675125149E+01 -1.7461102626E-05 -1.7461102740E-05 9.6512932857E-01
4.0960000000E+01 -9.1675125149E+01 -1.7007775941E-05 -1.7007776053E-05 9.6513251432E-01
4.1000000000E+01 -9.1675125149E+01 -1.6657033176E-05 -1.6657033288E-05 9.6513569507E-01
4.1040000000E+01 -9.1675125149E+01 -1.6352701531E-05 -1.6352701641E-05 9.6513882235E-01
4.1080000000E+01 -9.1675125149E+01 -1.6017029968E-05 -1.6017030076E-05 9.6514181402E-01
4.1120000000E+01 -9.1675125149E+01 -1.5573183810E-05 -1.5573183918E-05 9.6514458249E-01
4.1160000000E+01 -9.1675125149E+01 -1.4968479634E-05 -1.4968479740E-05 9.6514706148E-01
4.1200000000E+01 -9.1675125149E+01 -1.4190919130E-05 -1.4190919235E-05 9.6514922243E-01
4.1240000000E+01 -9.1675125149E+01 -1.3273610038E-05 -1.3273610142E-05 9.6515107550E-01
4.1280000000E+01 -9.1675125149E+01 -1.2285522354E-05 -1.2285522458E-05 9.6515265703E-01
4.1320000000E+01 -9.1675125149E+01 -1.1311433724E-05 -1.1311433827E-05 9.6515400963E-01
4.1360000000E+01 -9.1675125149E+01 -1.0427392119E-05 -1.0427392221E-05 9.6515516388E-01
4.1400000000E+01 -9.1675125149E+01 -9.6794040974E-06 -9.6794041982E-06 9.6515612896E-01
4.1440000000E+01 -9.1675125149E+01 -9.0718934757E-06 -9.0718935753E-06 9.6515689531E-01
4.1480000000E+01 -9.1675125149E+01 -8.5691829509E-06 -8.5691830493E-06 9.6515744709E-01
4.1520000000E+01 -9.1675125149E+01 -8.1089624322E-06 -8.1089625294E-06 9.6515777769E-01
4.1560000000E+01 -9.1675125149E+01 -7.6228785445E-06 -7.6228786404E-06 9.6515790065E-01
4.1600000000E+01 -9.1675125149E+01 -7.0572866511E-06 -7.0572867459E-06 9.6515784995E-01
4.1640000000E+01 -9.1675125149E+01 -6.3875108861E-06 -6.3875109800E-06 9.6515766859E-01
4.1680000000E+01 -9.1675125149E+01 -5.6214855520E-06 -5.6214856450E-06 9.6515738975E-01
4.1720000000E+01 -9.1675125149E+01 -4.7924680760E-06 -4.7924681683E-06 9.6515701839E-01
4.1760000000E+01 -9.1675125149E+01 -3.9442609527E-06 -3.9442610442E-06 9.6515652193E-01
4.1800000000E+01 -9.1675125149E+01 -3.1147564980E-06 -3.1147565888E-06 9.6515583538E-01
4.1840000000E+01 -9.1675125149E+01 -2.3238348768E-06 -2.3238349666E-06 9.6515488105E-01
4.1880000000E+01 -9.1675125149E+01 -1.5696951353E-06 -1.5696952242E-06 9.6515359658E-01
4.1920000000E+01 -9.1675125149E+01 -8.3434471197E-07 -8.3434479977E-07 9.6515196164E-01
4.1960000000E+01 -9.1675125149E+01 -9.5467166753E-08 -9.5467253472E-08 9.6515001276E-01
4.2000000000E+01 -9.1675125149E+01 6.6048301536E-07 6.6048292966E-07 9.6514783973E-01
4.2040000000E+01 -9.1675125149E+01 1.4294877521E-06 1.4294876673E-06 9.6514556340E-01
4.2080000000E+01 -9.1675125149E+01 2.1892660380E-06 2.1892659541E-06 9.6514330123E-01
4.2120000000E+01 -9.1675125149E+01 2.9072582547E-06 2.9072581715E-06 9.6514113209E-01
4.2160000000E+01 -9.1675125149E+01 3.5544124121E-06 3.5544123295E-06 9.6513907210E-01
4.2200000000E+01 -9.1675125149E+01 4.1194465092E-06 4.1194464274E-06 9.6513707031E-01
4.2240000000E+01 -9.1675125149E+01 4.6177794890E-06 4.6177794078E-06 9.6513502589E-01
4.2280000000E+01 -9.1675125149E+01 5.0910313012E-06 5.0910312208E-06 9.6513282139E-01
4.2320000000E+01 -9.1675125149E+01 5.5963199183E-06 5.5963198388E-06 9.6513036114E-01
4.2360000000E+01 -9.1675125149E+01 6.1883566810E-06 6.1883566023E-06 9.6512760202E-01
4.2400000000E+01 -9.1675125149E+01 6.9001988390E-06 6.9001987611E-06 9.6512456676E-01
4.2440000000E+01 -9.1675125149E+01 7.7293940993E-06 7.7293940220E-06 9.6512133611E-01
4.2480000000E+01 -9.1675125149E+01 8.6347638166E-06 8.6347637399E-06 9.6511802337E-01
4.2520000000E+01 -9.1675125149E+01 9.5456678907E-06 9.5456678144E-06 9.6511474067E-01
4.2560000000E+01 -9.1675125149E+01 1.0381411249E-05 1.0381411173E-05 9.6511156841E-01
4.2600000000E+01 -9.1675125149E+01 1.1074923386E-05 1.1074923310E-05 9.6510853781E-01
4.2640000000E+01 -9.1675125149E+01 1.1593203653E-05 1.1593203578E-05 9.6510563081E-01
4.2680000000E+01 -9.1675125149E+01 1.1947877645E-05 1.1947877571E-05 9.6510279560E-01
4.2720000000E+01 -9.1675125149E+01 1.2192306443E-05 1.2192306369E-05 9.6509997041E-01
4.2760000000E+01 -9.1675125149E+01 1.2406010885E-05 1.2406010812E-05 9.6509710624E-01
4.2800000000E+01 -9.1675125149E+01 1.2671272072E-05 1.2671271999E-05 9.6509418055E-01
4.2840000000E+01 -9.1675125149E+01 1.3049270762E-05 1.3049270690E-05 9.6509119826E-01
4.2880000000E+01 -9.1675125149E+01 1.3563197810E-05 1.3563197739E-05 9.6508818182E-01
4.2920000000E+01 -9.1675125149E+01 1.4193397898E-05 1.4193397827E-05 9.6508515634E-01
4.2960000000E+01 -9.1675125149E+01 1.4885618609E-05 1.4885618538E-05 9.6508213730E-01
4.3000000000E+01 -9.1675125149E+01 1.5569186388E-05 1.5569186317E-05 9.6507912635E-01
4.3040000000E+01 -9.1675125149E+01 1.6178850206E-05 1.6178850135E-05 9.6507611691E-01
4.3080000000E+01 -9.1675125149E+01 1.6673131575E-05 1.6673131504E-05 9.6507310636E-01
4.3120000000E+01 -9.1675125149E+01 1.7043542275E-05 1.7043542205E-05 9.6507010839E-01
4.3160000000E+01 -9.1675125149E+01 1.7312388539E-05 1.7312388469E-05 9.6506715862E-01
4.3200000000E+01 -9.1675125149E+01 1.7520864127E-05 1.7520864058E-05 9.6506430947E-01
4.3240000000E+01 -9.1675125149E+01 1.7712348100E-05 1.7712348030E-05 9.6506161452E-01
4.3280000000E+01 -9.1675125149E+01 1.7917172229E-05 1.7917172159E-05 9.6505910784E-01
4.3320000000E+01 -9.1675125149E+01 1.8144195212E-05 1.8144195143E-05 9.6505678618E-01
4.3360000000E+01 -9.1675125149E+01 1.8381718164E-05 1.8381718095E-05 9.6505460206E-01
4.3400000000E+01 -9.1675125149E+01 1.8606660058E-05 1.8606659989E-05 9.6505247203E-01
4.3440000000E+01 -9.1675125149E+01 1.8797816281E-05 1.8797816211E-05 9.6505029895E-01
4.3480000000E+01 -9.1675125149E+01 1.8947572875E-05 1.8947572805E-05 9.6504800171E-01
4.3520000000E+01 -9.1675125149E+01 1.9067156580E-05 1.9067156511E-05 9.6504554252E-01
4.3560000000E+01 -9.1675125149E+01 1.9183087224E-05 1.9183087155E-05 9.6504294196E-01
4.3600000000E+01 -9.1675125149E+01 1.9325996342E-05 1.9325996272E-05 9.6504027600E-01
4.3640000000E+01 -9.1675125149E+01 1.9516079010E-05 1.9516078940E-05 9.6503765499E-01
4.3680000000E+01 -9.1675125149E+01 1.9750985565E-05 1.9750985495E-05 9.6503519095E-01
4.3720000000E+01 -9.1675125149E+01 2.0001328809E-05 2.0001328739E-05 9.6503296360E-01
4.3760000000E+01 -9.1675125149E+01 2.0216360802E-05 2.0216360732E-05 9.6503099605E-01
4.3800000000E+01 -9.1675125149E+01 2.0338673737E-05 2.0338673666E-05 9.6502924782E-01
4.3840000000E+01 -9.1675125149E+01 2.0323326378E-05 2.0323326308E-05 9.6502762720E-01
4.3880000000E+01 -9.1675125149E+01 2.0154857975E-05 2.0154857903E-05 9.6502601858E-01
4.3920000000E+01 -9.1675125149E+01 1.9855978505E-05 1.9855978433E-05 9.6502431539E-01
4.3960000000E+01 -9.1675125149E+01 1.9484279112E-05 1.9484279040E-05 9.6502244842E-01
4.4000000000E+01 -9.1675125149E+01 1.9117258741E-05 1.9117258670E-05 9.6502040088E-01
4.4040000000E+01 -9.1675125149E+01 1.8829969381E-05 1.8829969309E-05 9.6501820674E-01
4.4080000000E+01 -9.1675125149E+01 1.8672251583E-05 1.8672251511E-05 9.6501593462E-01
4.4120000000E+01 -9.1675125149E+01 1.8652911187E-05 1.8652911114E-05 9.6501366361E-01
4.4160000000E+01 -9.1675125149E+01 1.8736100561E-05 1.8736100488E-05 9.6501145985E-01
4.4200000000E+01 -9.1675125149E+01 1.8851283064E-05 1.8851282990E-05 9.6500936086E-01
4.4240000000E+01 -9.1675125149E+01 1.8913769950E-05 1.8913769876E-05 9.6500737140E-01
4.4280000000E+01 -9.1675125149E+01 1.8849398479E-05 1.8849398403E-05 9.6500546984E-01
4.4320000000E+01 -9.1675125149E+01 1.8615617412E-05 1.8615617336E-05 9.6500362078E-01
4.4360000000E+01 -9.1675125149E+01 1.8212491822E-05 1.8212491745E-05 9.6500178782E-01
4.4400000000E+01 -9.1675125149E+01 1.7680497743E-05 1.7680497665E-05 9.6499994177E-01
4.4440000000E+01 -9.1675125149E+01 1.7086301091E-05 1.7086301014E-05 9.6499806228E-01
4.4480000000E+01 -9.1675125149E+01 1.6501541609E-05 1.6501541531E-05 9.6499613421E-01
4.4520000000E+01 -9.1675125149E+01 1.5981698234E-05 1.5981698155E-05 9.6499414243E-01
4.4560000000E+01 -9.1675125149E+01 1.5551748045E-05 1.5551747966E-05 9.6499206935E-01
4.4600000000E+01 -9.1675125149E+01 1.5202736744E-05 1.5202736664E-05 9.6498989750E-01
4.4640000000E+01 -9.1675125149E+01 1.4899505331E-05 1.4899505251E-05 9.6498761701E-01
4.4680000000E+01 -9.1675125149E+01 1.4596035064E-05 1.4596034983E-05 9.6498523484E-01
4.4720000000E+01 -9.1675125149E+01 1.4252486403E-05 1.4252486320E-05 9.6498278095E-01
4.4760000000E+01 -9.1675125149E+01 1.3847803485E-05 1.3847803402E-05 9.6498030740E-01
4.4800000000E+01 -9.1675125149E+01 1.3383733571E-05 1.3383733487E-05 9.6497787858E-01
4.4840000000E+01 -9.1675125149E+01 1.2879497692E-05 1.2879497608E-05 9.6497555458E-01
4.4880000000E+01 -9.1675125149E+01 1.2359884807E-05 1.2359884721E-05 9.6497337251E-01
4.4920000000E+01 -9.1675125149E+01 1.1841936804E-05 1.1841936718E-05 9.6497133238E-01
4.4960000000E+01 -9.1675125149E+01 1.1325787626E-05 1.1325787539E-05 9.6496939298E-01
4.5000000000E+01 -9.1675125149E+01 1.0793495585E-05 1.0793495498E-05 9.6496748045E-01
4.5040000000E+01 -9.1675125149E+01 1.0216518922E-05 1.0216518833E-05 9.6496550773E-01
4.5080000000E+01 -9.1675125149E+01 9.5690227517E-06 9.5690226624E-06 9.6496339959E-01
4.5120000000E+01 -9.1675125149E+01 8.8417669471E-06 8.8417668569E-06 9.6496111556E-01
4.5160000000E+01 -9.1675125149E+01 8.0508388478E-06 8.0508387568E-06 9.6495866353E-01
4.5200000000E+01 -9.1675125149E+01 7.2371846689E-06 7.2371845770E-06 9.6495609978E-01
4.5240000000E+01 -9.1675125149E+01 6.4561869014E-06 6.4561868087E-06 9.6495351526E-01
4.5280000000E+01 -9.1675125149E+01 5.7602621111E-06 5.7602620177E-06 9.6495101220E-01
4.5320000000E+01 -9.1675125149E+01 5.1802608436E-06 5.1802607494E-06 9.6494867827E-01
4.5360000000E+01 -9.1675125149E+01 4.7122858785E-06 4.7122857833E-06 9.6494656552E-01
4.5400000000E+01 -9.1675125149E+01 4.3150370784E-06 4.3150369822E-06 9.6494468024E-01
4.5440000000E+01 -9.1675125149E+01 3.9193981879E-06 3.9193980907E-06 9.6494298555E-01
4.5480000000E+01 -9.1675125149E+01 3.4478404728E-06 3.4478403745E-06 9.6494141527E-01
4.5520000000E+01 -9.1675125149E+01 2.8377570461E-06 2.8377569467E-06 9.6493989411E-01
4.5560000000E+01 -9.1675125149E+01 2.0612798673E-06 2.0612797670E-06 9.6493835811E-01
4.5600000000E+01 -9.1675125149E+01 1.1350514785E-06 1.1350513774E-06 9.6493676986E-01
4.5640000000E+01 -9.1675125149E+01 1.1656000756E-07 1.1655990579E-07 9.6493512517E-01
4.5680000000E+01 -9.1675125149E+01 -9.1203220260E-07 -9.1203230498E-07 9.6493345096E-01
4.5720000000E+01 -9.1675125149E+01 -1.8675756866E-06 -1.8675757896E-06 9.6493179640E-01
4.5760000000E+01 -9.1675125149E+01 -2.6897141806E-06 -2.6897142842E-06 9.6493022072E-01
4.5800000000E+01 -9.1675125149E+01 -3.3573493527E-06 -3.3573494571E-06 9.6492878147E-01
4.5840000000E+01 -9.1675125149E+01 -3.8928269338E-06 -3.8928270392E-06 9.6492752553E-01
4.5880000000E+01 -9.1675125149E+01 -4.3529217105E-06 -4.3529218170E-06 9.6492648391E-01
4.5920000000E+01 -9.1675125149E+01 -4.8099629345E-06 -4.8099630420E-06 9.6492567013E-01
4.5960000000E+01 -9.1675125149E+01 -5.3294982243E-06 -5.3294983329E-06 9.6492508094E-01
4.6000000000E+01 -9.1675125149E+01 -5.9517427895E-06 -5.9517428991E-06 9.6492469853E-01
4.6040000000E+01 -9.1675125149E+01 -6.6824708664E-06 -6.6824709770E-06 9.6492449353E-01
4.6080000000E+01 -9.1675125149E+01 -7.4955848274E-06 -7.4955849387E-06 9.6492442917E-01
4.6120000000E+01 -9.1675125149E+01 -8.3455672864E-06 -8.3455673982E-06 9.6492446655E-01
4.6160000000E+01 -9.1675125149E+01 -9.1847870459E-06 -9.1847871583E-06 9.6492457125E-01
4.6200000000E+01 -9.1675125149E+01 -9.9792849757E-06 -9.9792850886E-06 9.6492472052E-01
4.6240000000E+01 -9.1675125149E+01 -1.0717617542E-05 -1.0717617655E-05 9.6492490949E-01
4.6280000000E+01 -9.1675125149E+01 -1.1410172055E-05 -1.1410172170E-05 9.6492515469E-01
4.6320000000E+01 -9.1675125149E+01 -1.2080017820E-05 -1.2080017935E-05 9.6492549308E-01
4.6360000000E+01 -9.1675125149E+01 -1.2749481476E-05 -1.2749481592E-05 9.6492597613E-01
4.6400000000E+01 -9.1675125149E+01 -1.3428106239E-05 -1.3428106356E-05 9.6492665957E-01
4.6440000000E+01 -9.1675125149E+01 -1.4106961481E-05 -1.4106961598E-05 9.6492759098E-01
4.6480000000E+01 -9.1675125149E+01 -1.4761693198E-05 -1.4761693316E-05 9.6492879826E-01
4.6520000000E+01 -9.1675125149E+01 -1.5363217049E-05 -1.5363217168E-05 9.6493028197E-01
4.6560000000E+01 -9.1675125149E+01 -1.5891858055E-05 -1.5891858174E-05 9.6493201373E-01
4.6600000000E+01 -9.1675125149E+01 -1.6349200469E-05 -1.6349200589E-05 9.6493394135E-01
4.6640000000E+01 -9.1675125149E+01 -1.6762530342E-05 -1.6762530462E-05 9.6493599959E-01
4.6680000000E+01 -9.1675125149E+01 -1.7179348316E-05 -1.7179348437E-05 9.6493812412E-01
4.6720000000E+01 -9.1675125149E+01 -1.7653089736E-05 -1.7653089858E-05 9.6494026529E-01
4.6760000000E+01 -9.1675125149E+01 -1.8224594299E-05 -1.8224594421E-05 9.6494239856E-01
4.6800000000E+01 -9.1675125149E+01 -1.8905762189E-05 -1.8905762312E-05 9.6494452926E-01
4.6840000000E+01 -9.1675125149E+01 -1.9671477514E-05 -1.9671477637E-05 9.6494669055E-01
4.6880000000E+01 -9.1675125149E+01 -2.0463322195E-05 -2.0463322318E-05 9.6494893530E-01
4.6920000000E+01 -9.1675125149E+01 -2.1204680236E-05 -2.1204680359E-05 9.6495132349E-01
4.6960000000E+01 -9.1675125149E+01 -2.1822883200E-05 -2.1822883324E-05 9.6495390806E-01
4.7000000000E+01 -9.1675125149E+01 -2.2271452347E-05 -2.2271452471E-05 9.6495672204E-01
4.7040000000E+01 -9.1675125149E+01 -2.2545186575E-05 -2.2545186699E-05 9.6495976990E-01
4.7080000000E+01 -9.1675125149E+01 -2.2682986039E-05 -2.2682986164E-05 9.6496302487E-01
4.7120000000E+01 -9.1675125149E+01 -2.2757204560E-05 -2.2757204685E-05 9.6496643304E-01
